"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Item Master 
 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRANDS,DEPARTMENT,CATEGORY,Item,Item name,Unicode Item Name,Brand name,Item alias,Rack,Product type,Allow Negative Stock,Weighable,Discount,Status,Focus Product,Non MRP,Packing Charge,Selling Price Policy,Item_Short_Name,Landing cost,MRP,Pur_net,Packed price,Selling,ISBN,Yop,Author,Total pages,Expiry Date Format,Show online store,BEM %,GST Rate,HSN Code,Purchase Abatement,Sales Abatement,Purchase GST On,Sales GST On,Is Exempted,Tax Type,Image Upload,Item Open Type,Weight,Supplier,Store Pickup,Inclusive of tax,Batch/Expiry,Mfg Date,Digits after decimal,MFR Format,Item Preparation Status,Repack Conversion(in Grams),Description,Base UOM Volume,Base UOM,Sub UOM Volume,Sub UOM,Tax %,Addl. Tax %,Sell_Through,DMS,Apple_Care,Service Applicable,created_date,Material Type,Tax description,Material Group,Shelf No,Item type,rcol.exchange,Minimum Selling,Online Special Price,Special Excies Cess Amt,Shelf Life,Minimum Shelf Life,Unique Barcode Id,Sell By,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedigree,Dog Food,Dry Food ,29,PED Puppy Small Breed 3KG,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,PED P,534.78,820.00,534.78,453.20,820.00,,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Distributor,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Veg Food ,30,Pedigree Puppy Milk and Veg 1.2KG,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,Pedig,176.24,260.00,176.24,149.36,260.00,,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,0,0,By Units,
Pedigree,Dog Food,Dry Food ,31,Pedigree Pro Mother and Pup Starter 3KG,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,Pedig,750.00,"1,200.00",750.00,635.59,"1,200.00",,0,,0,dd-MM-yyyy,NO,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Dry Food ,32,Pedigree Adult Chicken and Veg 20KG,,Pedigree,,,Standard,No,No,0,Active,No,No,,Price Master,Pedig,"2,033.89","3,000.00","2,033.89","1,723.64","3,000.00",8906002486434,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Dry Food ,34,Pedigree Adult Chicken and Veg 1.2KG,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,Pedig,155.93,230.00,155.93,132.14,230.00,,0,,0,dd-MM-yyyy,NO,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,0,0,By Units,
Pedigree,Dog Food,Dry Food ,38,Pedigree Pro Starter Mother and Pup large Breed 1.2KG,,Pedigree,,,Standard,No,No,0,Active,No,No,,Price Master,Pedig,317.80,500.00,317.80,269.32,500.00,8906002483686,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Dry Food ,39,Pedigree Puppy Chicken and Milk 20KG,,Pedigree,,,Standard,No,No,0,Active,No,No,,Price Master,Pedig,"1,016.44","1,999.00","1,016.44",861.39,"1,999.00",8906002482719,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Dry Food ,40,Pedigree Pro Puppy Small Breed 1.2 KG,,Pedigree,,,Standard,No,No,0,Active,No,No,,Price Master,Pedig,286.02,450.00,286.02,242.39,450.00,,,,,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,Yes,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Wet Food ,41,Pedigree Adult Lamb in Jelly 100G,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,Pedig,27.12,40.00,27.12,22.98,40.00,,0,,0,dd-MM-yyyy,YES,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
Pedigree,Dog Food,Dry Food ,42,Pedigree Adult Chicken and Veg 90G,,Pedigree,,,Standard,No,No,0,Inactive,No,No,,Price Master,Pedig,13.56,20.00,13.56,11.49,20.00,,0,,0,dd-MM-yyyy,NO,0,18.00,23091000,0,0,Selling Price,Selling Price,No,GST,No,None,0.00,Jay Projects,No,Yes,Mandatory,Not Required,0,,Trade As Is,0.00,,,UNIT,1,UNIT,0.00,0.00,No,No,No,No,13-10-2023,,GST 18%,,,N/A,No,0.00,0.00,0.00,0,,0,By Units,
