"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN",,,,,,,,,,,,,
"Stock - Categorywise - FastMoving - Item 
 DATE : from 01-04-2024 11-09-2026 ; Location : All Location ; 
",,,,,,,,,,,,,
Item name,BRANDS,DEPARTMENT,CATEGORY,Item code,Branch,Total sold qty.,Item amount,Current stock,Branch ID,Alias Name,EAN code,Business Type,State
,Misc,Medicine & Supplements ,Medicine ,3025,URBAN PETS / MOTERA,4,814.80,0,32772,,,BRANCH,Gujarat
Virbac Vet HPM Baby Pre Neutered Cat Food 400gm,,,,,,4,999.15,0,,,,,
,Virbac,Cat Food,Dry Food ,10886,URBANPETS SERVICES PRIVATE LIMITED,4,999.15,0,225,,3561963600494,DISTRIBUTION CENTER,Gujarat
Muvera 15MG Tab.,,,,,,4,152.79,2,,,,,
,other,Medicine & Supplements ,Medicine ,10405,URBANPETS SERVICES PRIVATE LIMITED,4,152.79,2,225,,,DISTRIBUTION CENTER,Gujarat
Nerf Dog Puzzle Feeder Ball- Blue/Green/Clear 3.5in,,,,,,4,"2,847.59",0,,,,,
,Nerfpet,Toys,Toys,11309,URBAN PETS / MOTERA,4,"2,847.59",0,32772,,810076645773,BRANCH,Gujarat
M-Pets Carnivore Boomerang BOne Bacon Scent -Large,,,,,,4,"1,946.71",0,,,,,
,M-Pets,Toys,Toys,11235,URBAN PETS / MOTERA,4,"1,946.71",0,32772,,6953182725770,BRANCH,Gujarat
N and D GF PKN LB BB Adult Mini 7 kg,,,,,,4,"22,188.00",0,,,,,
,Farmina,Dog Food,Dry Food ,7108,URBANPETS SERVICES PRIVATE LIMITED,4,"22,188.00",0,225,,8010276033642,DISTRIBUTION CENTER,Gujarat
Opthocare-KT- Eye Drops 5ml,,,,,,4,306.20,0,,,,,
,Shreeji Pet Shop,Medicine & Supplements ,Medicine ,3006,URBAN PETS / MOTERA,4,306.20,0,32772,,,BRANCH,Gujarat
Nerf Dog Soccer Squeak Ball - Green,,,,,,4,"2,744.09",1,,,,,
,Nerfpet,Toys,Toys,11307,URBAN PETS / MOTERA,4,"2,744.09",1,32772,,846998016629,BRANCH,Gujarat
Nerf Dog Classic Squeak Ball Transparent TPR - Blue,,,,,,4,"2,064.00",0,,,,,
,Nerfpet,Toys,Toys,11313,URBAN PETS / MOTERA,4,"2,064.00",0,32772,,846998058209,BRANCH,Gujarat
Flexi New Classic M Tape 5m Black,,,,,,4,"6,145.59",2,,,,,
,Flexi ,Walk Essentials,Leash,5926,URBAN PETS / MOTERA,4,"6,145.59",2,32772,,,BRANCH,Gujarat
True Love Padded Collar Neon Yellow - L,,,,,,4,"3,058.99",1,,,,,
,True Love,Walk Essentials,Collar ,11209,URBAN PETS / MOTERA,4,"3,058.99",1,32772,,6970117178968,BRANCH,Gujarat
Opus Multi Boost Cat Liquid 150ml,,,,,,4,"4,800.00",0,,,,,
,OPUS,Medicine & Supplements ,Supplements ,11335,URBANPETS SERVICES PRIVATE LIMITED,4,"4,800.00",0,225,,5391523471350,DISTRIBUTION CENTER,Gujarat
Smartypet Cage 24 inch,,,,,,4,16.00,0,,,,,
,Smartypet,Accessories,Cage & Crates,9143,URBAN PETS / MOTERA,4,16.00,0,32772,,8827154561421,BRANCH,Gujarat
Sava Lubrihans 10 Tab,,,,,,4,960.00,0,,,,,
,Sava Vet ,Medicine & Supplements ,Medicine ,11351,URBAN PETS / MOTERA,4,960.00,0,32772,,8905045000966,BRANCH,Gujarat
Ruminfla DL Act Spary 100ml,,,,,,4,569.50,0,,,,,
,other,Medicine & Supplements ,Medicine ,10657,URBAN PETS / MOTERA,4,569.50,0,32772,,8901138001216,BRANCH,Gujarat
ZeeDog Peppermint Collar Medium,,,,,,4,"2,517.21",1,,,,,
,ZeeDog,Walk Essentials,Collar ,5709,URBAN PETS / MOTERA,4,"2,517.21",1,32772,,7898582500512,BRANCH,Gujarat
Fofos Ocean Animal Chewing Squeaky - Crab,,,,,,4,"1,676.29",1,,,,,
,Fofos,Toys,Toys,11174,URBAN PETS / MOTERA,4,"1,676.29",1,32772,,6976551700277,BRANCH,Gujarat
Petkin Plant Based Ear Wipes - 80 wipes,,,,,,4,"2,130.94",0,,,,,
,Petkin,Hygiene,Towels & Wipes ,11367,URBAN PETS / MOTERA,4,"2,130.94",0,32772,,036239056310,BRANCH,Gujarat
CH-009 Chock Chain Diamond Cut No - 2,,,,,,4,506.00,0,,,,,
,other,Walk Essentials,Chain & Chock chain ,11428,URBAN PETS / MOTERA,4,506.00,0,32772,,,BRANCH,Gujarat
Haasbro Play-Doh Squeak and Crinkle Small Octopus - Blue/Red,,,,,,4,"1,193.24",0,,,,,
,Hasbro,Toys,Toys,11315,URBAN PETS / MOTERA,4,"1,193.24",0,32772,,810109528011,BRANCH,Gujarat
Caninkart Printed Lounger - S,,,,,,4,"7,190.50",3,,,,,
,Caninkart,Bedding & Mat ,Bed ,11459,URBAN PETS / MOTERA,4,"7,190.50",3,32772,,,BRANCH,Gujarat
Caninkart Embroidery Lounger - M,,,,,,4,"8,540.69",0,,,,,
,Caninkart,Bedding & Mat ,Bed ,11457,URBAN PETS / MOTERA,4,"8,540.69",0,32772,,,BRANCH,Gujarat
CH-013 Chock Chain Diamond Cut No - 6,,,,,,4,945.45,0,,,,,
,other,Walk Essentials,Chain & Chock chain ,11430,URBAN PETS / MOTERA,4,945.45,0,32772,,,BRANCH,Gujarat
6337-Soccer Ball with rubber handle Jumball Purple-Blue,,,,,,4,"4,969.86",1,,,,,
,Gigwi,Toys,Toys,8261,URBAN PETS / MOTERA,4,"4,969.86",1,32772,,846295063371,BRANCH,Gujarat
Best Clean Cat Litter Lemon 25kg,,,,,,4,"6,200.00",0,,,,,
,Best Clean,Hygiene,Cat Litter ,2676,URBANPETS SERVICES PRIVATE LIMITED,4,"6,200.00",0,225,,,DISTRIBUTION CENTER,Gujarat
Pedigree Puppy Chicken and Liver in Gravy 350gm,,,,,,4,0.60,0,,,,,
,Pedigree,Dog Food,Wet Food ,46,URBANPETS SERVICES PRIVATE LIMITED,4,0.60,0,225,,,DISTRIBUTION CENTER,Gujarat
Truelove Pet Boots Size - 6 Neon Yellow,,,,,,4,"8,236.00",0,,,,,
,True Love,Accessories,Shoes & Socks,11384,URBAN PETS / MOTERA,4,"8,236.00",0,32772,,6970117174144,BRANCH,Gujarat
Caninkart Premium Cat Harness - S,,,,,,4,"1,387.55",1,,,,,
,Caninkart,Walk Essentials,Harness ,11440,URBAN PETS / MOTERA,4,"1,387.55",1,32772,,,BRANCH,Gujarat
Truelove Pet Boots Size - 3 Red,,,,,,4,"6,647.33",0,,,,,
,True Love,Accessories,Shoes & Socks,11389,URBAN PETS / MOTERA,4,"6,647.33",0,32772,,6970117172393,BRANCH,Gujarat
Caterpillar Latex 26CM,,,,,,4,"2,791.29",2,,,,,
,Trixie,Toys,Toys,9417,URBAN PETS / MOTERA,4,"2,791.29",2,32772,,4047974353301,BRANCH,Gujarat
Ruffwear Flat Out Leash Alpenglow Burst Standard,,,,,,4,"8,847.06",2,,,,,
,Ruffwear ,Walk Essentials,Leash,8910,URBAN PETS / MOTERA,4,"8,847.06",2,32772,,748960945459,BRANCH,Gujarat
Fusion Leash Extra long L-XL 1.80mm/25mm Graphite / Ocean,,,,,,4,"4,014.50",0,,,,,
,Trixie,Walk Essentials,Leash,10774,URBANPETS SERVICES PRIVATE LIMITED,4,"4,014.50",0,225,,4053032446489,DISTRIBUTION CENTER,Gujarat
Caninkart Flip Flap Harness - XS,,,,,,4,"1,250.04",1,,,,,
,Caninkart,Walk Essentials,Harness ,11434,URBAN PETS / MOTERA,4,"1,250.04",1,32772,,,BRANCH,Gujarat
Nerf Dog Squeak Stick - Blue,,,,,,4,"1,726.44",1,,,,,
,Nerfpet,Toys,Toys,11308,URBAN PETS / MOTERA,4,"1,726.44",1,32772,,846998037624,BRANCH,Gujarat
Cavo Adjustable Leash S-M 2m/12mm Graphite,,,,,,4,"2,625.58",2,,,,,
,Trixie,Walk Essentials,Leash,10323,URBANPETS SERVICES PRIVATE LIMITED,4,"2,625.58",2,225,,4053032431553,DISTRIBUTION CENTER,Gujarat
Renalof 150 ml,,,,,,4,"5,811.00",0,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,2762,URBAN PETS / MOTERA,4,"5,811.00",0,32772,,,BRANCH,Gujarat
Canix Premium Heart Harness Black/Neon - 3XL,,,,,,4,"6,593.74",0,,,,,
,CANIX,Walk Essentials,Harness ,11584,URBANPETS SERVICES PRIVATE LIMITED,4,"6,593.74",0,225,,CAN11584,DISTRIBUTION CENTER,Gujarat
Orbee Tuff Planet Ball Blue/ Green Small,,,,,,4,"3,561.88",0,,,,,
,Petstages ,Toys,Toys,9763,URBAN PETS / MOTERA,4,"3,561.88",0,32772,,834447003436,BRANCH,Gujarat
Temp Salmon and cheese 240 gm,,,,,,4,783.99,0,,,,,
,Temptation,Cat Food,Treats  ,11649,URBAN PETS / MOTERA,4,783.99,0,32772,,8851393007402,BRANCH,Gujarat
Trixie Premium Collar L-XL 40-65Cm/25mm Red,,,,,,4,"1,293.19",2,,,,,
,Trixie,Walk Essentials,Collar ,8357,URBANPETS SERVICES PRIVATE LIMITED,4,"1,293.19",2,225,,4011905201733,DISTRIBUTION CENTER,Gujarat
Canix Premium Heart Harness Black/Red - S,,,,,,4,"4,275.00",0,,,,,
,CANIX,Walk Essentials,Harness ,11575,URBAN PETS / MOTERA,4,"4,275.00",0,32772,,CAN11575,BRANCH,Gujarat
vetoquinol nutrisam chew  30 chews,,,,,,4,"1,029.16",0,,,,,
,Vetoquinol,Medicine & Supplements ,Supplements ,11534,URBAN PETS / MOTERA,4,"1,029.16",0,32772,,8904149104747,BRANCH,Gujarat
Caninkart Premium Cat Harness - XXS,,,,,,4,"1,077.48",2,,,,,
,Caninkart,Walk Essentials,Harness ,11438,URBAN PETS / MOTERA,4,"1,077.48",2,32772,,,BRANCH,Gujarat
Canix Premium Heart Harness Leaf Printed Black - S,,,,,,4,"5,399.99",0,,,,,
,CANIX,Walk Essentials,Harness ,11595,URBAN PETS / MOTERA,4,"5,399.99",0,32772,,CAN11595,BRANCH,Gujarat
Lint Roller - Y Shape,,,,,,4,895.00,0,,,,,
,Smartypet,Accessories,Others ,11638,URBAN PETS / MOTERA,4,895.00,0,32772,,,BRANCH,Gujarat
Caninkart Premium Pattern Lounger - L,,,,,,4,"9,343.55",3,,,,,
,Caninkart,Bedding & Mat ,Bed ,11455,URBAN PETS / MOTERA,4,"9,343.55",3,32772,,,BRANCH,Gujarat
First Bark Chicken Cheese Ham 200gm,,,,,,4,"1,119.99",0,,,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,11521,URBANPETS SERVICES PRIVATE LIMITED,4,"1,119.99",0,225,,8906093975909,DISTRIBUTION CENTER,Gujarat
Chip Chops Biscuit Twined with Chicken 70G,,,,,,4,514.03,0,,,,,
,Chip Chops,"Treats, Biscuits & Chews ",Treats  ,7689,URBANPETS SERVICES PRIVATE LIMITED,4,514.03,0,225,,6921499712134,DISTRIBUTION CENTER,Gujarat
Pet Wear Furever Sandoz - 18,,,,,,4,0.26,0,,,,,
,Pet Wear,Clothing ,Sandoz ,1439,URBANPETS SERVICES PRIVATE LIMITED,4,0.26,0,225,,PWSS0018,DISTRIBUTION CENTER,Gujarat
Pet Wear Furever T Shirt Size 22,,,,,,4,0.34,0,,,,,
,Pet Wear,Clothing ,T-shirts ,1423,URBANPETS SERVICES PRIVATE LIMITED,4,0.34,0,225,,PWT00022,DISTRIBUTION CENTER,Gujarat
Arm and Hammer tearless shampoo for kitten,,,,,,4,"1,618.38",1,,,,,
,Arm and Hammer,Grooming,Shampoo & Conditioner ,11663,URBAN PETS / MOTERA,4,"1,618.38",1,32772,,8906093977361,BRANCH,Gujarat
Caninkart Premium Fur Lounger - L,,,,,,4,"9,433.00",2,,,,,
,Caninkart,Bedding & Mat ,Bed ,11464,URBAN PETS / MOTERA,4,"9,433.00",2,32772,,,BRANCH,Gujarat
Petkin Plant Based Eye Wipes - 80 wipes,,,,,,4,"1,907.03",0,,,,,
,Petkin,Hygiene,Towels & Wipes ,11366,URBANPETS SERVICES PRIVATE LIMITED,4,"1,907.03",0,225,,036239056327,DISTRIBUTION CENTER,Gujarat
Pet Wear Cozy Pupper Reversible Winter Jacket - 3XL,,,,,,4,"2,364.50",3,,,,,
,Pet Wear,Clothing ,Jacket ,10222,URBANPETS SERVICES PRIVATE LIMITED,4,"2,364.50",3,225,,PWWJ0013,DISTRIBUTION CENTER,Gujarat
Dogwood Alternative Dog Chew Toy Mesquite Red 20 cm,,,,,,4,"4,226.27",3,,,,,
,Petstages ,Toys,Toys,9567,URBAN PETS / MOTERA,4,"4,226.27",3,32772,,700603301459,BRANCH,Gujarat
Canix Premium Heart Harness Leaf Printed Black - 2XL,,,,,,4,"5,000.23",1,,,,,
,CANIX,Walk Essentials,Harness ,11598,URBANPETS SERVICES PRIVATE LIMITED,4,"5,000.23",1,225,,CAN11598,DISTRIBUTION CENTER,Gujarat
Canix Premium Heart Harness Black/Neon -2XL,,,,,,4,"4,600.23",1,,,,,
,CANIX,Walk Essentials,Harness ,11583,URBANPETS SERVICES PRIVATE LIMITED,4,"4,600.23",1,225,,CAN11583,DISTRIBUTION CENTER,Gujarat
Protex Pawz Medium - Camo,,,,,,4,"4,668.72",3,,,,,
,PAWZ,Accessories,Shoes & Socks,8303,URBAN PETS / MOTERA,4,"4,668.72",3,32772,,897515001567,BRANCH,Gujarat
Double Pocket Denim Jacket 30 No.,,,,,,4,"4,799.86",0,,,,,
,Petaholic,Clothing ,Jacket ,11724,URBAN PETS / MOTERA,4,"4,799.86",0,32772,,,BRANCH,Gujarat
Star Hoodie 16 No.,,,,,,4,"2,389.50",0,,,,,
,Petaholic,Clothing ,Hoodies ,11754,URBAN PETS / MOTERA,4,"2,389.50",0,32772,,,BRANCH,Gujarat
Silly Legz Giraffe Purple,,,,,,4,"3,198.57",1,,,,,
,Outward Hound ,Toys,Toys,11302,URBAN PETS / MOTERA,4,"3,198.57",1,32772,,700603715348,BRANCH,Gujarat
Caninkart Premium Cat Harness - M,,,,,,4,"1,440.05",1,,,,,
,Caninkart,Walk Essentials,Harness ,11441,URBAN PETS / MOTERA,4,"1,440.05",1,32772,,,BRANCH,Gujarat
Melange Rope Leash L,,,,,,4,"2,638.47",1,,,,,
,Manufacturer,Walk Essentials,Leash,9962,URBAN PETS / MOTERA,4,"2,638.47",1,32772,AR9043,,BRANCH,Gujarat
milky chew goat milk sticks 500 gm,,,,,,4,"2,699.28",0,,,,,
,ABK,"Treats, Biscuits & Chews ",Treats  ,11717,URBANPETS SERVICES PRIVATE LIMITED,4,"2,699.28",0,225,,8858767399293,DISTRIBUTION CENTER,Gujarat
JH Liver Stick 420G,,,,,,4,"2,962.03",0,,,,,
,JerHigh,"Treats, Biscuits & Chews ",Treats  ,7670,URBANPETS SERVICES PRIVATE LIMITED,4,"2,962.03",0,225,,8851759450101,DISTRIBUTION CENTER,Gujarat
Team Breeder Basic Fish 20 kg,,,,,,4,"33,226.43",0,,,,,
,Farmina,Dog Food,Dry Food ,11815,URBANPETS SERVICES PRIVATE LIMITED,4,"33,226.43",0,225,,,DISTRIBUTION CENTER,Gujarat
Virbac Canitone Liver Support 10 Tablets,,,,,,4,633.18,2,,,,,
,Virbac,Medicine & Supplements ,Medicine ,10804,URBAN PETS / MOTERA,4,633.18,2,32772,,,BRANCH,Gujarat
American Hoodies 18 No.,,,,,,4,"1,429.98",3,,,,,
,Petaholic,Clothing ,Hoodies ,11743,URBAN PETS / MOTERA,4,"1,429.98",3,32772,,,BRANCH,Gujarat
Canix Premium Heart Harness Leaf Printed Blue - S,,,,,,4,"4,859.98",0,,,,,
,CANIX,Walk Essentials,Harness ,11590,URBAN PETS / MOTERA,4,"4,859.98",0,32772,,CAN11590,BRANCH,Gujarat
Canix Premium Heart Harness Leaf Printed Black - 3XL,,,,,,4,"7,560.00",1,,,,,
,CANIX,Walk Essentials,Harness ,11599,URBANPETS SERVICES PRIVATE LIMITED,4,"7,560.00",1,225,,CAN11599,DISTRIBUTION CENTER,Gujarat
Protex PawZ Large Black,,,,,,4,"4,070.00",1,,,,,
,Protex,Accessories,Shoes & Socks,8285,URBAN PETS / MOTERA,4,"4,070.00",1,32772,,897515001192,BRANCH,Gujarat
n and d tropical chicken cat 1.5kg,,,,,,4,"4,994.38",0,,,,,
,Farmina,Cat Food,Dry Food ,11825,URBANPETS SERVICES PRIVATE LIMITED,4,"4,994.38",0,225,,8010276042163,DISTRIBUTION CENTER,Gujarat
True Love Padded Collar Orange - L,,,,,,4,"3,058.99",1,,,,,
,True Love,Walk Essentials,Collar ,11210,URBAN PETS / MOTERA,4,"3,058.99",1,32772,,6970117178937,BRANCH,Gujarat
Arm and Hammer odor and dander cat 2 in 1 shampoo lavender chamomile,,,,,,4,"1,650.88",1,,,,,
,Arm and Hammer,Grooming,Shampoo & Conditioner ,11660,URBAN PETS / MOTERA,4,"1,650.88",1,32772,,8906093977378,BRANCH,Gujarat
Pet Wear Furever Sandoz - 20,,,,,,4,"1,260.00",4,,,,,
,Pet Wear,Clothing ,Sandoz ,1440,URBANPETS SERVICES PRIVATE LIMITED,4,"1,260.00",4,225,,PWSS0020,DISTRIBUTION CENTER,Gujarat
Chuckit Breathe Right Fetch Ball Medium,,,,,,4,"2,197.82",4,,,,,
,Chuckit,Toys,Toys,4012,URBAN PETS / MOTERA,4,"2,197.82",4,32772,,29695319327,BRANCH,Gujarat
Pet Wear Furever T - Shirt - 34,,,,,,4,"2,062.49",4,,,,,
,Pet Wear,Clothing ,T-shirts ,1435,URBAN PETS / MOTERA,4,"2,062.49",4,32772,,PWT00034,BRANCH,Gujarat
Whiskas Tasty Mix Sfsw Gravy 70 gm,,,,,,4,"4,367.98",4,,,,,
,Whiskas,Cat Food,Wet Food ,793,URBAN PETS / MOTERA,4,"4,367.98",4,32772,,,BRANCH,Gujarat
ZeeDog Peppermint Air Mesh Plus Harness L,,,,,,4,"5,607.78",5,,,,,
,ZeeDog,Walk Essentials,Harness ,5723,URBAN PETS / MOTERA,4,"5,607.78",5,32772,,7898582501113,BRANCH,Gujarat
Semi Choke Chain Single Row 65cm/3.00mm,,,,,,4,907.56,4,,,,,
,Trixie,Walk Essentials,Chain & Chock chain ,8400,URBAN PETS / MOTERA,4,907.56,4,32772,,4011905221038,BRANCH,Gujarat
Kittos Chicken Liver Bites 35gm,,,,,,4,274.99,4,,,,,
,Kittos ,Cat Food,Treats  ,6942,URBAN PETS / MOTERA,4,274.99,4,32772,,6921959208856,BRANCH,Gujarat
Trixie Premium Collar M-L 35-55 cm/20 mm Jet Black,,,,,,4,692.99,4,,,,,
,Trixie,Walk Essentials,Collar ,8426,URBANPETS SERVICES PRIVATE LIMITED,4,692.99,4,225,,4011905201610,DISTRIBUTION CENTER,Gujarat
M-Pets Dental Care Set Mint Flavour 4 pcs set,,,,,,4,"1,768.00",0,,,,,
,M-Pets,Toys,Toys,7968,URBANPETS SERVICES PRIVATE LIMITED,4,"1,768.00",0,225,,6953182729785,DISTRIBUTION CENTER,Gujarat
Adjustable Stand U Shape M,,,,,,4,"2,960.11",2,,,,,
,Ar Industries,Bowls & Water Bottle ,Bowl,10023,URBAN PETS / MOTERA,4,"2,960.11",2,32772,PP105AS,,BRANCH,Gujarat
Rugby Ball Latex 11 Cm,,,,,,4,857.10,4,,,,,
,Trixie,Toys,Toys,9478,URBAN PETS / MOTERA,4,857.10,4,32772,,4011905344836,BRANCH,Gujarat
Tuff Plush Duck Decoy 9 inch  Assorted 23 cm,,,,,,4,"2,082.51",2,,,,,
,Petsport ,Toys,Toys,9401,URBAN PETS / MOTERA,4,"2,082.51",2,32772,,713080203109,BRANCH,Gujarat
Natureflex Large Caterpillar,,,,,,4,"1,932.53",4,,,,,
,Petsport ,Toys,Toys,8265,URBAN PETS / MOTERA,4,"1,932.53",4,32772,,713080180622,BRANCH,Gujarat
Stick Thermoplatic Rubber,,,,,,4,"1,216.26",4,,,,,
,Trixie,Toys,Toys,9386,URBAN PETS / MOTERA,4,"1,216.26",4,32772,,,BRANCH,Gujarat
Crunchcore Bone Large 17cm,,,,,,4,"3,396.23",4,,,,,
,Trixie,Toys,Toys,9369,URBAN PETS / MOTERA,4,"3,396.23",4,32772,,871864002666,BRANCH,Gujarat
LP Plastic Muzzle S 7,,,,,,4,914.77,1,,,,,
,Lal Pet Products,Accessories,E-collar & Muzzle ,8970,URBAN PETS / MOTERA,4,914.77,1,32772,,15370    ,BRANCH,Gujarat
Cube wih Rope Citystyle 16CM,,,,,,4,"2,185.03",2,,,,,
,Trixie,Toys,Toys,10352,URBAN PETS / MOTERA,4,"2,185.03",2,32772,,4011905347271,BRANCH,Gujarat
Caninkart Printed Lounger - M,,,,,,4,"7,981.01",3,,,,,
,Caninkart,Bedding & Mat ,Bed ,11460,URBAN PETS / MOTERA,4,"7,981.01",3,32772,,,BRANCH,Gujarat
Caninkart Embroidery Lounger - L,,,,,,4,"8,184.57",0,,,,,
,Caninkart,Bedding & Mat ,Bed ,11458,URBAN PETS / MOTERA,4,"8,184.57",0,32772,,,BRANCH,Gujarat
Aloe rinse conditioner  4 litres,,,,,,4,"8,712.14",4,,,,,
,Forcans ,Grooming,Shampoo & Conditioner ,11573,URBAN PETS / MOTERA,4,"8,712.14",4,32772,,8809058110882,BRANCH,Gujarat
Arm and Hammer ultra fresh itch relief,,,,,,4,"2,075.49",2,,,,,
,Arm and Hammer,Grooming,Shampoo & Conditioner ,11666,URBAN PETS / MOTERA,4,"2,075.49",2,32772,,8906093977347,BRANCH,Gujarat
Proplan starter Puppy and Mother 1 kg,,,,,,4,"3,112.03",0,,,,,
,Proplan,Dog Food,Dry Food ,11653,URBAN PETS / MOTERA,4,"3,112.03",0,32772,,8850124007902,BRANCH,Gujarat
Bowlers Chewrope Abacus Dog Treat,,,,,,4,998.43,0,,,,,
,Bowlers,"Treats, Biscuits & Chews ",Treats  ,11144,URBAN PETS / MOTERA,4,998.43,0,32772,,8901709020899,BRANCH,Gujarat
Proplan Puppy Large 1 kg,,,,,,4,"2,784.10",0,,,,,
,Proplan,Dog Food,Dry Food ,11603,URBAN PETS / MOTERA,4,"2,784.10",0,32772,,8850124008305,BRANCH,Gujarat
SP Water Bottle - Medium,,,,,,4,"2,452.54",8,,,,,
,M-Pets,Toys,Toys,11242,URBAN PETS / MOTERA,4,"2,452.54",8,32772,,029695323638,BRANCH,Gujarat
Zippy Paws Zippy Burrow Bubble Babiez - Pig Barn,,,,,,4,"3,623.00",0,,,,,
,Zippy Paws,Toys,Toys,11199,URBAN PETS / MOTERA,4,"3,623.00",0,32772,,818786018214,BRANCH,Gujarat
Fofos Durable Puller Dog Toy Yellow - Grey,,,,,,4,"2,141.04",2,,,,,
,Fofos,Toys,Toys,11167,URBAN PETS / MOTERA,4,"2,141.04",2,32772,,6971067405883,BRANCH,Gujarat
Hoodie Denim Jacket 16 No.,,,,,,4,"2,534.91",0,,,,,
,Petaholic,Clothing ,Hoodies ,11748,URBAN PETS / MOTERA,4,"2,534.91",0,32772,,,BRANCH,Gujarat
Double Wall Bowl with Etching 16 cm,,,,,,4,"2,063.05",0,,,,,
,Smartypet,Bowls & Water Bottle ,Bowl,11618,URBANPETS SERVICES PRIVATE LIMITED,4,"2,063.05",0,225,,,DISTRIBUTION CENTER,Gujarat
Canix Premium Heart Harness Leaf Printed Blue - 3XL,,,,,,4,"6,860.00",2,,,,,
,CANIX,Walk Essentials,Harness ,11594,URBANPETS SERVICES PRIVATE LIMITED,4,"6,860.00",2,225,,CAN11594,DISTRIBUTION CENTER,Gujarat
Canix Premium Heart Harness Leaf Printed Blue - L,,,,,,4,"6,555.00",0,,,,,
,CANIX,Walk Essentials,Harness ,11592,URBANPETS SERVICES PRIVATE LIMITED,4,"6,555.00",0,225,,CAN11592,DISTRIBUTION CENTER,Gujarat
First Bark Chicken and Cod Sandwich 350gm,,,,,,4,"2,022.42",2,,,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,11528,URBANPETS SERVICES PRIVATE LIMITED,4,"2,022.42",2,225,,8906093975770,DISTRIBUTION CENTER,Gujarat
saras wholesome food chicken and turkey 300 gm,,,,,,4,"1,170.03",1,,,,,
,HUFT,Dog Food,Wet Food ,11493,URBANPETS SERVICES PRIVATE LIMITED,4,"1,170.03",1,225,,8906186430049,DISTRIBUTION CENTER,Gujarat
Trixie Silver Reflect H- Harness XS-s 30-40cm/15mm Black / Sliver Grey,,,,,,4,"1,443.75",5,,,,,
,Trixie,Walk Essentials,Harness ,11326,URBANPETS SERVICES PRIVATE LIMITED,4,"1,443.75",5,225,,4011905122311,DISTRIBUTION CENTER,Gujarat
SkyEC UTKID 200ml,,,,,,4,"1,266.64",0,,,,,
,SkyEC,Medicine & Supplements ,Medicine ,9862,URBANPETS SERVICES PRIVATE LIMITED,4,"1,266.64",0,225,,,DISTRIBUTION CENTER,Gujarat
EZRA VEST HARNESS-SIZE M GREEN,,,,,,4,"3,244.99",2,,,,,
,EZRA,Walk Essentials,Harness ,8696,URBANPETS SERVICES PRIVATE LIMITED,4,"3,244.99",2,225,,8904505980879,DISTRIBUTION CENTER,Gujarat
vet life intestinal ultra care Low Fat 1.5 kg,,,,,,4,"7,786.00",0,,,,,
,Vet Life,Dog Food,Prescription Food ,11826,URBAN PETS / MOTERA,4,"7,786.00",0,32772,,8010276044785,BRANCH,Gujarat
Maximum chicken and liver dog food 20 kg,,,,,,4,"8,000.00",0,,,,,
,Maximum,Dog Food,Dry Food ,11781,URBANPETS SERVICES PRIVATE LIMITED,4,"8,000.00",0,225,,8904285516688,DISTRIBUTION CENTER,Gujarat
Royal canin persian adult 200gm,,,,,,4,850.00,0,,,,,
,Royal Canin,Cat Food,Dry Food ,11906,URBAN PETS / MOTERA,4,850.00,0,32772,,3182551102642,BRANCH,Gujarat
Royal canin fit 32 220gm,,,,,,4,760.50,0,,,,,
,Royal Canin,Cat Food,Dry Food ,11904,URBAN PETS / MOTERA,4,760.50,0,32772,,3182551102581,BRANCH,Gujarat
Royal canin kitten 220gm,,,,,,4,765.00,0,,,,,
,Royal Canin,Cat Food,Dry Food ,11905,URBAN PETS / MOTERA,4,765.00,0,32772,,3182551102611,BRANCH,Gujarat
Acana Grass Fed Lamb 2KG,,,,,,4,"13,946.10",3,,,,,
,Acana,Dog Food,Dry Food ,1708,URBAN PETS / MOTERA,4,"13,946.10",3,32772,,,BRANCH,Gujarat
Neuroqik Oral 200,,,,,,4,"1,103.60",11,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,2769,URBANPETS SERVICES PRIVATE LIMITED,4,"1,103.60",11,225,,,DISTRIBUTION CENTER,Gujarat
Royal Canin Giant Adult 15kg,,,,,,4,"38,560.00",0,,,,,
,Royal Canin,Dog Food,Dry Food ,1610,URBANPETS SERVICES PRIVATE LIMITED,4,"38,560.00",0,225,,3182550703079,DISTRIBUTION CENTER,Gujarat
Pet Neuron 200 ml,,,,,,4,"1,909.20",0,,,,,
,Medicines,Medicine & Supplements ,Medicine ,11945,URBAN PETS / MOTERA,4,"1,909.20",0,32772,,,BRANCH,Gujarat
Virbac Movoflex medium,,,,,,4,"7,020.00",11,,,,,
,Virbac,Medicine & Supplements ,Medicine ,11950,URBANPETS SERVICES PRIVATE LIMITED,4,"7,020.00",11,225,,,DISTRIBUTION CENTER,Gujarat
SP Plastic Scooper W Handle Large,,,,,,4,404.00,2,,,,,
,Smartypet,Accessories,Others ,185,URBAN PETS / MOTERA,4,404.00,2,32772,,,BRANCH,Gujarat
