"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN",,,,,,,,,,,
"Stock - Categorywise - SlowMoving - Item 
 DATE : from 01-04-2024 11-09-2026 ; Location : All Location ; 
",,,,,,,,,,,
Item name,BRANDS,DEPARTMENT,CATEGORY,Branch,Item code,Total sold qty.,Item amount,Current stock,Branch ID,Business Type,State
,Trixie,Cat Food,Treats  ,URBAN PETS / MOTERA,10769,12,"1,959.43",0,32772,BRANCH,Gujarat
M and K Adult Dog Food 3 Kg,,,,,,12,"14,064.76",0,,,
,M & K,Dog Food,Dry Food ,URBAN PETS / MOTERA,10847,12,"14,064.76",0,32772,BRANCH,Gujarat
Neurovit - 12 Inj,,,,,,12,336.00,0,,,
,other,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,10840,12,336.00,0,225,DISTRIBUTION CENTER,Gujarat
Virbac Vet HPM Baby Dog Large and Medium 3 KG,,,,,,12,"29,440.00",0,,,
,Virbac,Dog Food,Dry Food ,URBAN PETS / MOTERA,10884,12,"29,440.00",0,32772,BRANCH,Gujarat
Pet Pattern - Lemon 10 KG,,,,,,12,"8,745.00",0,,,
,Pet Pattern,Hygiene,Cat Litter ,URBAN PETS / MOTERA,10928,12,"8,745.00",0,32772,BRANCH,Gujarat
Crisps Munchy Sticks Mint Flavour 1 KG,,,,,,12,"3,229.99",9,,,
,Crisps,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,10971,12,"3,229.99",9,225,DISTRIBUTION CENTER,Gujarat
Truly Chicken and Fish Soft Snacks for Cat 50gm,,,,,,12,"1,414.58",2,,,
,Truly,Cat Food,Treats  ,URBAN PETS / MOTERA,10996,12,"1,414.58",2,32772,BRANCH,Gujarat
Truly Fishskin and Sweet Potato Dog Treats 90gm,,,,,,12,"2,063.00",0,,,
,Truly,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,11024,12,"2,063.00",0,32772,BRANCH,Gujarat
Truly Chicken Croissant Dog Treats 90gm,,,,,,12,"1,588.50",0,,,
,Truly,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,11021,12,"1,588.50",0,32772,BRANCH,Gujarat
Zoetis Simparica Tab 40mg,,,,,,12,"6,120.00",0,,,
,Zoetis,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,11100,12,"6,120.00",0,225,DISTRIBUTION CENTER,Gujarat
Petaholic sports series leash-S,,,,,,12,"7,358.10",6,,,
,Petaholic,Walk Essentials,Leash,URBAN PETS / MOTERA,11134,12,"7,358.10",6,32772,BRANCH,Gujarat
Petaholic Athletica Collar  - M,,,,,,12,"4,050.10",2,,,
,Petaholic,Walk Essentials,Collar ,URBANPETS SERVICES PRIVATE LIMITED,11131,12,"4,050.10",2,225,DISTRIBUTION CENTER,Gujarat
Petaholic Air Mesh collar -XL,,,,,,12,"9,186.65",1,,,
,Petaholic,Walk Essentials,Collar ,URBAN PETS / MOTERA,11128,12,"9,186.65",1,32772,BRANCH,Gujarat
Pedigree Adult and Puppy 100% Veg 3 KG,,,,,,12,"8,670.00",0,,,
,Pedigree,Dog Food,Veg Food ,URBANPETS SERVICES PRIVATE LIMITED,7066,12,"8,670.00",0,225,DISTRIBUTION CENTER,Gujarat
Himalaya Adult Meat and Rice 10KG,,,,,,12,"25,147.95",0,,,
,Himalaya,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,7173,12,"25,147.95",0,225,DISTRIBUTION CENTER,Gujarat
Twistix Pumpkin Small 156gm,,,,,,12,"2,980.40",0,,,
,Twistix,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7397,12,"2,980.40",0,225,DISTRIBUTION CENTER,Gujarat
JH 70G Chicken Jerky,,,,,,12,983.78,0,,,
,JerHigh,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7400,12,983.78,0,225,DISTRIBUTION CENTER,Gujarat
Love Stick 10pcs,,,,,,12,"2,281.40",0,,,
,Rena,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7442,12,"2,281.40",0,225,DISTRIBUTION CENTER,Gujarat
Sheba Melty Sasami Selection 48gm,,,,,,12,"1,224.00",0,,,
,Sheba,Cat Food,Wet Food ,URBAN PETS / MOTERA,7460,12,"1,224.00",0,32772,BRANCH,Gujarat
Goodies Treat Liver 125G,,,,,,12,"1,875.75",0,,,
,Goodies,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,7478,12,"1,875.75",0,32772,BRANCH,Gujarat
JH 100G Stix,,,,,,12,"1,891.25",0,,,
,JerHigh,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7647,12,"1,891.25",0,225,DISTRIBUTION CENTER,Gujarat
JH Meat as Meals Chicken 45gm,,,,,,12,990.29,0,,,
,JerHigh,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,7776,12,990.29,0,225,DISTRIBUTION CENTER,Gujarat
TEMP Creamy Chicken and Tuna 48G,,,,,,12,1.98,0,,,
,Temptation,Cat Food,Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7775,12,1.98,0,225,DISTRIBUTION CENTER,Gujarat
Hydra Groomers Moisturizing Shampoo 1 litre,,,,,,12,"14,874.91",1,,,
,Hydra  ,Grooming,Shampoo & Conditioner ,URBAN PETS / MOTERA,7946,12,"14,874.91",1,32772,BRANCH,Gujarat
Walker Active Protective Boots L 2pcs Black,,,,,,12,"15,364.69",1,,,
,Trixie,Accessories,Shoes & Socks,URBAN PETS / MOTERA,8290,12,"15,364.69",1,32772,BRANCH,Gujarat
M-Pets Squeaky Ball Blue,,,,,,12,"3,438.95",0,,,
,M-Pets,Toys,Toys,URBAN PETS / MOTERA,8153,12,"3,438.95",0,32772,BRANCH,Gujarat
Proplan Puppy Medium 15kg,,,,,,13,"116,254.40",1,,,
,Proplan,Dog Food,Dry Food ,URBAN PETS / MOTERA,7256,13,"116,254.40",1,32772,BRANCH,Gujarat
Drools Dog Absolute Salmon Oil Syrup 150ML,,,,,,13,"2,990.02",0,,,
,Drools,Medicine & Supplements ,Supplements ,URBAN PETS / MOTERA,7330,13,"2,990.02",0,32772,BRANCH,Gujarat
GN Oat Bone 60G (3 INCH),,,,,,13,"1,800.00",0,,,
,Gnawlers,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7541,13,"1,800.00",0,225,DISTRIBUTION CENTER,Gujarat
Vitapol Economic Food For Cockatiel 1200G,,,,,,13,"4,728.22",0,,,
,Vitapol,Miscellaneous,Miscellaneous,URBAN PETS / MOTERA,7823,13,"4,728.22",0,32772,BRANCH,Gujarat
Dermichlor Spray 100ml,,,,,,13,"2,796.53",28,,,
,Manufacturer,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,7838,13,"2,796.53",28,225,DISTRIBUTION CENTER,Gujarat
Earthbath Shed Control Shampoo w/green Tea and Awapuhi 16oz,,,,,,13,"16,653.38",2,,,
,Earthbath,Grooming,Shampoo & Conditioner ,URBAN PETS / MOTERA,7887,13,"16,653.38",2,32772,BRANCH,Gujarat
Earthbath 2 in 1 Conditioning Shampoo Mango Tango 16oz,,,,,,13,"18,828.44",0,,,
,Earthbath,Grooming,Shampoo & Conditioner ,URBAN PETS / MOTERA,7979,13,"18,828.44",0,32772,BRANCH,Gujarat
M-Pets Plastic Double Bowl Small 2x400ml,,,,,,13,"3,139.46",2,,,
,M-Pets,Bowls & Water Bottle ,Bowl,URBAN PETS / MOTERA,8144,13,"3,139.46",2,32772,BRANCH,Gujarat
Delice 1-300ML  Assorted Colour,,,,,,13,"2,351.46",0,,,
,Savic,Bowls & Water Bottle ,Bowl,URBAN PETS / MOTERA,8088,13,"2,351.46",0,32772,BRANCH,Gujarat
M-Pets Sensitive Cleaning Wipes 80 pcs 18x20.5 CM,,,,,,13,"6,165.00",0,,,
,M-Pets,Hygiene,Towels & Wipes ,URBAN PETS / MOTERA,8021,13,"6,165.00",0,32772,BRANCH,Gujarat
Walker Active Protective Boots XL 2pcs Black,,,,,,26,"36,856.62",2,,,
,Trixie,Accessories,Shoes & Socks,URBAN PETS / MOTERA,8293,13,"17,783.12",2,32772,BRANCH,Gujarat
,Trixie,Accessories,Shoes & Socks,URBANPETS SERVICES PRIVATE LIMITED,8293,13,"19,073.50",0,225,DISTRIBUTION CENTER,Gujarat
M-Pets Dog Waste Bags Lavender 4x15 bags,,,,,,13,"2,725.56",1,,,
,M-Pets,Accessories,Others ,URBAN PETS / MOTERA,8163,13,"2,725.56",1,32772,BRANCH,Gujarat
Muzzle Plastic S 17CM Black,,,,,,13,"3,264.39",2,,,
,Trixie,Accessories,E-collar & Muzzle ,URBAN PETS / MOTERA,8317,13,"3,264.39",2,32772,BRANCH,Gujarat
Petkin Plaque Spray Peanut Butter 120ml,,,,,,13,"8,413.58",1,,,
,Petkin,Grooming,Dental Care ,URBAN PETS / MOTERA,11296,13,"8,413.58",1,32772,BRANCH,Gujarat
First Bark Roasted Duck 70gm,,,,,,13,"2,406.09",22,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,11508,13,"2,406.09",22,32772,BRANCH,Gujarat
First Bark Chicken Chips with Cheese 70gm,,,,,,13,"2,179.03",0,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,11500,13,"2,179.03",0,32772,BRANCH,Gujarat
Super Bone Olive Oil 27  pcs - 420 gm,,,,,,13,"10,021.13",0,,,
,Super Bone,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,11614,13,"10,021.13",0,32772,BRANCH,Gujarat
Jeri pet cap,,,,,,13,"5,550.66",0,,,
,other,Medicine & Supplements ,Medicine ,URBAN PETS / MOTERA,11923,13,"5,550.66",0,32772,BRANCH,Gujarat
Lozalo Floral Orchid Shampoo 500ml,,,,,,13,"3,564.40",0,,,
,Lozalo,Hygiene,Hygiene ,URBAN PETS / MOTERA,11962,13,"3,564.40",0,32772,BRANCH,Gujarat
Petaholic Plush collar 15 mm,,,,,,13,"1,642.50",2,,,
,Petaholic,Walk Essentials,Collar ,URBAN PETS / MOTERA,11935,13,"1,642.50",2,32772,BRANCH,Gujarat
Pro Kolin Pet 60ml Syringes,,,,,,13,"17,109.18",0,,,
,Misc,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,3032,13,"17,109.18",0,225,DISTRIBUTION CENTER,Gujarat
Aptiquik Syrup 200 ML,,,,,,13,"1,694.04",6,,,
,MANKIND,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,3039,13,"1,694.04",6,225,DISTRIBUTION CENTER,Gujarat
Pedigree Biscrok with Chicken 900G,,,,,,13,"3,514.50",0,,,
,Pedigree,"Treats, Biscuits & Chews ",Biscuits ,URBANPETS SERVICES PRIVATE LIMITED,4318,13,"3,514.50",0,225,DISTRIBUTION CENTER,Gujarat
Chip Chops Chicken Chips Coins 250G,,,,,,13,"5,855.94",0,,,
,Chip Chops,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,4596,13,"5,855.94",0,225,DISTRIBUTION CENTER,Gujarat
Purepet Cat kitten Mackerel 220G,,,,,,13,313.50,18,,,
,Purepet,Cat Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,6709,13,313.50,18,225,DISTRIBUTION CENTER,Gujarat
Whiskas kitten Mackerel 3kg,,,,,,13,"10,885.60",0,,,
,Whiskas,Cat Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,6781,13,"10,885.60",0,225,DISTRIBUTION CENTER,Gujarat
Friskies Surfin 3KG,,,,,,13,"9,263.97",0,,,
,Friskies ,Cat Food,Dry Food ,URBAN PETS / MOTERA,6884,13,"9,263.97",0,32772,BRANCH,Gujarat
M-Pets Single Fashion Bowl Medium 450ml,,,,,,13,"5,954.00",2,,,
,M-Pets,Bowls & Water Bottle ,Bowl,URBAN PETS / MOTERA,750,13,"5,954.00",2,32772,BRANCH,Gujarat
Pet Wear Furever T Shirt Size 08,,,,,,13,"4,012.81",0,,,
,Pet Wear,Clothing ,T-shirts ,URBAN PETS / MOTERA,1416,13,"4,012.81",0,32772,BRANCH,Gujarat
Pet Wear Sherwani XS,,,,,,13,"9,692.80",10,,,
,Pet Wear,Clothing ,Sherwani ,URBAN PETS / MOTERA,1449,13,"9,692.80",10,32772,BRANCH,Gujarat
Pet Wear Furever Sandoz - 28,,,,,,13,"4,302.27",9,,,
,Pet Wear,Clothing ,Sandoz ,URBANPETS SERVICES PRIVATE LIMITED,1444,13,"4,302.27",9,225,DISTRIBUTION CENTER,Gujarat
Royal Canin Rottweiler Adult 3 kg,,,,,,13,"29,447.47",1,,,
,Royal Canin,Dog Food,Dry Food ,URBAN PETS / MOTERA,1619,13,"29,447.47",1,32772,BRANCH,Gujarat
Royal Canin Pug Adult 1.5 kg,,,,,,13,"20,270.90",0,,,
,Royal Canin,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,1647,13,"20,270.90",0,225,DISTRIBUTION CENTER,Gujarat
Farmina Team Breeder Top Farmina 20 kg,,,,,,13,"111,037.50",0,,,
,Farmina,Dog Food,Dry Food ,URBAN PETS / MOTERA,2074,13,"111,037.50",0,32772,BRANCH,Gujarat
Pawpaya Pet Wipes 40 Pull Pack,,,,,,13,"2,397.78",0,,,
,Petkin,Hygiene,Towels & Wipes ,URBANPETS SERVICES PRIVATE LIMITED,2653,13,"2,397.78",0,225,DISTRIBUTION CENTER,Gujarat
Pickup and Drop Service - 2,,,,,,13,"2,200.00",10,,,
,URBANPETS ,SERVICE,Pickup & Drop ,URBAN PETS / MOTERA,10563,13,"2,200.00",10,32772,BRANCH,Gujarat
M and K Adult Dog Food 12 Kg,,,,,,26,"128,668.91",0,,,
,M & K,Dog Food,Dry Food ,URBAN PETS / MOTERA,10848,13,"63,472.91",0,32772,BRANCH,Gujarat
,M & K,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,10848,13,"65,196.00",0,225,DISTRIBUTION CENTER,Gujarat
Virbac Vet HPM Baby Dog Large and Medium 3 KG,,,,,,13,"35,840.00",0,,,
,Virbac,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,10884,13,"35,840.00",0,225,DISTRIBUTION CENTER,Gujarat
Pet Food Scoop - White and Blue,,,,,,13,"3,152.45",3,,,
,other,Accessories,Others ,URBAN PETS / MOTERA,10902,13,"3,152.45",3,32772,BRANCH,Gujarat
Petkin Plant-Based Petwipes Lavender Scent 200pcs,,,,,,13,"11,413.00",0,,,
,Petkin,Hygiene,Towels & Wipes ,URBANPETS SERVICES PRIVATE LIMITED,10945,13,"11,413.00",0,225,DISTRIBUTION CENTER,Gujarat
Wanpy Chicken Jerky Bites Cat Treats 80gm,,,,,,13,"2,008.93",2,,,
,Wanpy,Cat Food,Treats  ,URBAN PETS / MOTERA,10923,13,"2,008.93",2,32772,BRANCH,Gujarat
Virbac Vet HPM Adult Dog Large and Medium 12 KG,,,,,,13,"103,019.02",0,,,
,Virbac,Dog Food,Dry Food ,URBAN PETS / MOTERA,10977,13,"103,019.02",0,32772,BRANCH,Gujarat
Petaholic sports series harness -L,,,,,,13,"19,250.45",3,,,
,Petaholic,Walk Essentials,Harness ,URBAN PETS / MOTERA,11138,13,"19,250.45",3,32772,BRANCH,Gujarat
Petaholic sports series harness -M,,,,,,13,"15,974.99",6,,,
,Petaholic,Walk Essentials,Harness ,URBAN PETS / MOTERA,11137,13,"15,974.99",6,32772,BRANCH,Gujarat
Petaholic sports series harness -S,,,,,,13,"15,079.02",3,,,
,Petaholic,Walk Essentials,Harness ,URBAN PETS / MOTERA,11136,13,"15,079.02",3,32772,BRANCH,Gujarat
EZRA VEST HARNESS-SIZE L BLUE,,,,,,13,"12,669.99",5,,,
,EZRA,Walk Essentials,Harness ,URBAN PETS / MOTERA,8699,13,"12,669.99",5,32772,BRANCH,Gujarat
Durapet Bowl Silicone Bonding at Bottom 2700ml,,,,,,13,"4,170.04",6,,,
,Durapet,Bowls & Water Bottle ,Bowl,URBANPETS SERVICES PRIVATE LIMITED,9151,13,"4,170.04",6,225,DISTRIBUTION CENTER,Gujarat
EZRA Retro Design Bowl X Large,,,,,,13,"6,880.94",0,,,
,EZRA,Bowls & Water Bottle ,Bowl,URBAN PETS / MOTERA,9125,13,"6,880.94",0,32772,BRANCH,Gujarat
Walker Care Comfort Protective Boots 2pcs XXL,,,,,,13,"7,275.50",11,,,
,Trixie,Accessories,Shoes & Socks,URBAN PETS / MOTERA,9096,13,"7,275.50",11,32772,BRANCH,Gujarat
Denta Fun Ball Mint Flavour Tpr 6CM,,,,,,13,"4,512.45",0,,,
,Trixie,Toys,Toys,URBAN PETS / MOTERA,9553,13,"4,512.45",0,32772,BRANCH,Gujarat
M-Pets Diapers Male Dog XL,,,,,,13,"7,078.37",1,,,
,M-Pets,Hygiene,Diaper & Training Pads ,URBANPETS SERVICES PRIVATE LIMITED,9635,13,"7,078.37",1,225,DISTRIBUTION CENTER,Gujarat
Fidele Adult Small And Medium 1 Kg,,,,,,13,"8,208.85",0,,,
,Fidele,Dog Food,Dry Food ,URBAN PETS / MOTERA,9661,13,"8,208.85",0,32772,BRANCH,Gujarat
Fusion touring harness LXL 7289 cm/30 mm graphite/ocean,,,,,,13,"45,083.48",1,,,
,Trixie,Walk Essentials,Harness ,URBAN PETS / MOTERA,9712,13,"45,083.48",1,32772,BRANCH,Gujarat
Chip Chops Chicken Donuts 80 Gm,,,,,,13,"1,827.59",0,,,
,Chip Chops,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,9787,13,"1,827.59",0,32772,BRANCH,Gujarat
Pedigree Mini Jumbone Small Chicken And Lamb 160 Gm,,,,,,13,"1,574.48",0,,,
,Pedigree,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,9813,13,"1,574.48",0,32772,BRANCH,Gujarat
AR T-Shirt 22,,,,,,13,0.79,0,,,
,Ar Industries,Clothing ,T-shirts ,URBAN PETS / MOTERA,10007,13,0.79,0,32772,BRANCH,Gujarat
WG-Hemp seed oil 30ml,,,,,,13,"3,494.79",9,,,
,other,Medicine & Supplements ,Supplements ,URBAN PETS / MOTERA,10087,13,"3,494.79",9,32772,BRANCH,Gujarat
Lozalo Privilege Coditioning Shampoo Dew 500 ml,,,,,,13,"5,920.97",0,,,
,Lozalo,Grooming,Shampoo & Conditioner ,URBAN PETS / MOTERA,10081,13,"5,920.97",0,32772,BRANCH,Gujarat
Lozalo Shampoo Enternal 500ml,,,,,,13,"5,761.39",1,,,
,Lozalo,Grooming,Shampoo & Conditioner ,URBAN PETS / MOTERA,10117,13,"5,761.39",1,32772,BRANCH,Gujarat
Pet Wear Furever Printed T-shirt - 28,,,,,,13,"9,524.82",0,,,
,Pet Wear,Clothing ,T-shirts ,URBAN PETS / MOTERA,10130,13,"9,524.82",0,32772,BRANCH,Gujarat
8268 Gigwi Collar Classic Line L,,,,,,14,"5,907.28",6,,,
,Gigwi,Walk Essentials,Collar ,URBAN PETS / MOTERA,8612,14,"5,907.28",6,32772,BRANCH,Gujarat
EZRA VEST HARNESS-SIZE M GREEN,,,,,,14,"12,613.09",6,,,
,EZRA,Walk Essentials,Harness ,URBAN PETS / MOTERA,8696,14,"12,613.09",6,32772,BRANCH,Gujarat
Durapet Bowl Silicone Bonding at Bottom 1950ml,,,,,,14,"4,632.45",0,,,
,Durapet,Bowls & Water Bottle ,Bowl,URBANPETS SERVICES PRIVATE LIMITED,9152,14,"4,632.45",0,225,DISTRIBUTION CENTER,Gujarat
Durapet Cat Dish 250ml,,,,,,14,"2,765.56",0,,,
,Our Pets,Bowls & Water Bottle ,Bowl,URBAN PETS / MOTERA,9148,14,"2,765.56",0,32772,BRANCH,Gujarat
"Earthbath Puppy with Awapuhi Cherry Essence, 100  ct re-sealable soft pack - Grooming Wipes",,,,,,14,"18,129.19",0,,,
,Earthbath,Hygiene,Towels & Wipes ,URBAN PETS / MOTERA,8981,14,"18,129.19",0,32772,BRANCH,Gujarat
M-Pets Double Ended Toothbrush 2 Pcs (2X22cm),,,,,,14,"2,335.46",0,,,
,M-Pets,Grooming,Dental Care ,URBAN PETS / MOTERA,9610,14,"2,335.46",0,32772,BRANCH,Gujarat
Toothbrush Set Dog/Cat 6cm 2pc,,,,,,14,"1,573.26",0,,,
,Trixie,Grooming,Dental Care ,URBAN PETS / MOTERA,9595,14,"1,573.26",0,32772,BRANCH,Gujarat
Pedigree Pro Starter Mother and Pup Small Breed 3 Kg,,,,,,14,"17,158.50",0,,,
,Pedigree,Dog Food,Dry Food ,URBAN PETS / MOTERA,9750,14,"17,158.50",0,32772,BRANCH,Gujarat
Caredom Shine Pet Dog Hair Serum 200ml,,,,,,14,"7,056.78",0,,,
,Caredom ,Grooming,Shampoo & Conditioner ,URBAN PETS / MOTERA,9737,14,"7,056.78",0,32772,BRANCH,Gujarat
Classic Bowl Size 6,,,,,,14,"5,750.64",1,,,
,Ar Industries,Bowls & Water Bottle ,Bowl,URBAN PETS / MOTERA,10026,14,"5,750.64",1,32772,BRANCH,Gujarat
AR T-Shirt 14,,,,,,14,0.88,0,,,
,Ar Industries,Clothing ,T-shirts ,URBAN PETS / MOTERA,10006,14,0.88,0,32772,BRANCH,Gujarat
Lozalo Provilege  Ocean Conditioning Cream 125 ml,,,,,,14,"3,454.50",0,,,
,Lozalo,Grooming,Shampoo & Conditioner ,URBAN PETS / MOTERA,10085,14,"3,454.50",0,32772,BRANCH,Gujarat
C De- Sheddining Dog Shampoo 375ml,,,,,,14,"5,742.75",0,,,
,Manufacturer,Grooming,Shampoo & Conditioner ,URBAN PETS / MOTERA,10111,14,"5,742.75",0,32772,BRANCH,Gujarat
Pet Wear Tuxedo - M,,,,,,14,"12,862.50",11,,,
,Pet Wear,Clothing ,Tuxedo ,URBAN PETS / MOTERA,10160,14,"12,862.50",11,32772,BRANCH,Gujarat
Zippy Adult Chicken & Vegetables 20KG,,,,,,14,"45,596.65",0,,,
,Zippy,Dog Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,10200,14,"45,596.65",0,225,DISTRIBUTION CENTER,Gujarat
Drools Absolute Calcium Sausage 18 Pcs,,,,,,14,"6,961.50",0,,,
,Drools,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,3187,14,"6,961.50",0,225,DISTRIBUTION CENTER,Gujarat
Kiltix Collor Medium Size,,,,,,14,"8,344.53",0,,,
,Manufacturer,Medicine & Supplements ,Medicine ,URBAN PETS / MOTERA,3185,14,"8,344.53",0,32772,BRANCH,Gujarat
VH-Mitkoill Spray 100ML,,,,,,14,810.17,0,,,
,Vetrina,Medicine & Supplements ,Medicine ,URBANPETS SERVICES PRIVATE LIMITED,5973,14,810.17,0,225,DISTRIBUTION CENTER,Gujarat
Purepet Kitten 80g,,,,,,14,48.36,0,,,
,Purepet,Cat Food,Dry Food ,URBANPETS SERVICES PRIVATE LIMITED,6232,14,48.36,0,225,DISTRIBUTION CENTER,Gujarat
Royal Canin Persian Kitten 4kg,,,,,,14,"58,783.14",4,,,
,Royal Canin,Cat Food,Dry Food ,URBAN PETS / MOTERA,6796,14,"58,783.14",4,32772,BRANCH,Gujarat
Kitty Licks Tuna Flavor Pack of 4 Tubes,,,,,,14,"1,525.28",12,,,
,Rena,Cat Food,Treats  ,URBAN PETS / MOTERA,6948,14,"1,525.28",12,32772,BRANCH,Gujarat
Kittos Duck Filet Bites 35gm,,,,,,14,962.46,14,,,
,Kittos ,Cat Food,Treats  ,URBAN PETS / MOTERA,6943,14,962.46,14,32772,BRANCH,Gujarat
N and D Quin Dog GF Skin Coat Quail Adult 2.5Kg,,,,,,14,"36,732.53",1,,,
,Farmina,Dog Food,Dry Food ,URBAN PETS / MOTERA,7128,14,"36,732.53",1,32772,BRANCH,Gujarat
Snacker Chicken 1 Kg,,,,,,14,990.88,0,,,
,Snackers,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7561,14,990.88,0,225,DISTRIBUTION CENTER,Gujarat
Jerhigh Gold Chicken Jerky 300gm,,,,,,14,"12,030.95",4,,,
,JerHigh,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,7711,14,"12,030.95",4,225,DISTRIBUTION CENTER,Gujarat
Pedigree Ranchos Spiral Wrap 60G,,,,,,14,"2,889.70",0,,,
,Pedigree,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,7771,14,"2,889.70",0,32772,BRANCH,Gujarat
Drools Absolute Digestive Tablet 110 PCS,,,,,,14,"4,873.05",1,,,
,Drools,Medicine & Supplements ,Supplements ,URBAN PETS / MOTERA,7828,14,"4,873.05",1,32772,BRANCH,Gujarat
Vetoquinol Aluspray 75ml,,,,,,14,"3,481.56",2,,,
,Hygiene,Medicine & Supplements ,Medicine ,URBAN PETS / MOTERA,7834,14,"3,481.56",2,32772,BRANCH,Gujarat
Beaphar Puppy Trainer 20 ML,,,,,,14,"7,729.30",7,,,
,Beaphar,Hygiene,Others ,URBANPETS SERVICES PRIVATE LIMITED,8010,14,"7,729.30",7,225,DISTRIBUTION CENTER,Gujarat
M-Pets Waste Scoop Kit,,,,,,14,"9,342.26",1,,,
,M-Pets,Accessories,Others ,URBAN PETS / MOTERA,8164,14,"9,342.26",1,32772,BRANCH,Gujarat
Muzzle Plastic L-XL 36CM Black,,,,,,14,"7,922.22",0,,,
,Trixie,Accessories,E-collar & Muzzle ,URBAN PETS / MOTERA,8321,14,"7,922.22",0,32772,BRANCH,Gujarat
Drools cat adult real chicken 3 kg,,,,,,14,"8,402.59",6,,,
,Drools,Cat Food,Dry Food ,URBAN PETS / MOTERA,11274,14,"8,402.59",6,32772,BRANCH,Gujarat
CH-051 Chain Diamond Cut,,,,,,14,"2,926.02",0,,,
,other,Walk Essentials,Chain & Chock chain ,URBAN PETS / MOTERA,11427,14,"2,926.02",0,32772,BRANCH,Gujarat
First Bark Chicken and Cod Sandwich 200gm,,,,,,14,"4,969.64",0,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,URBANPETS SERVICES PRIVATE LIMITED,11523,14,"4,969.64",0,225,DISTRIBUTION CENTER,Gujarat
First Bark Chic Wrap Calcium Bone and chicken Wraps 70gm,,,,,,14,"1,807.41",5,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,11517,14,"1,807.41",5,32772,BRANCH,Gujarat
First Bark Chicken and Cod Stick 70gm,,,,,,14,"1,628.78",2,,,
,First Bark,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,11499,14,"1,628.78",2,32772,BRANCH,Gujarat
viva Rx diet gastro intestinal 2 kg,,,,,,14,"14,212.53",1,,,
,Vivaldis,Dog Food,Prescription Food ,URBANPETS SERVICES PRIVATE LIMITED,11551,14,"14,212.53",1,225,DISTRIBUTION CENTER,Gujarat
Super Bone Peanut Butter  27  pcs - 420 gm,,,,,,14,"10,529.40",0,,,
,Super Bone,"Treats, Biscuits & Chews ",Treats  ,URBAN PETS / MOTERA,11613,14,"10,529.40",0,32772,BRANCH,Gujarat
Goodies Training Pads Large 25 Pieces,,,,,,14,"13,725.06",3,,,
,Goodies,Hygiene,Diaper & Training Pads ,URBAN PETS / MOTERA,11658,14,"13,725.06",3,32772,BRANCH,Gujarat
Petaholic Plush Leash 25 mm,,,,,,14,"4,128.02",10,,,
