"Stock Update Detail 
 DATE : from 01-04-2024 11-09-2026 ; Location : All Location ; 
"
"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN"
Stock update no.,Stock update date,Approved Date,Item code,Item name,HSN Code,Alias Name,Batch no,Physical Qty,Actual Qty,Difference Qty,Status,Landing cost,MRP,Selling,Cost amount,Selling amount,Expiry date,Brand code,ERP code,Brand name,Issue format,Reason,Source,Remarks,Conversion unit,Message,Business Type,Branch Code,Branch Name,State
528,2024-05-07,2024-05-08,7372,Chip Chops Sushi Rolls 70g,23091000,,,1,2,-1,Approved & Adjusted,92.75,210.00,210.00,-92.75,-210.00,2025-12-10,47,urbanpets,Chip Chops, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7547,GN Calcium Milk Bone Small 90X1,23091000,,,2,1,1,Approved & Adjusted,492.00,"1,075.00","1,075.00",492.00,"1,075.00",2025-11-30,93,urbanpets,Gnawlers, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7533,GN Calcium Milk Bone Large 35X1,23091000,,,4,3,1,Failed due to Transaction done before approve,470.00,"1,075.00","1,075.00",470.00,"1,075.00",2025-09-11,93,urbanpets,Gnawlers, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7516,GN Vegetable Bone,23091000,,,0,1,-1,Approved & Adjusted,68.00,160.00,160.00,-68.00,-160.00,2025-05-30,93,urbanpets,Gnawlers, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7712,Jerhigh Gold Jerky Bite 325gm,23091000,,,0,1,-1,Approved & Adjusted,408.00,999.00,999.00,-408.00,-999.00,2099-12-12,107,urbanpets,JerHigh, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7714,Jerhigh Gold Chicken Soft Jerky 300g,23091000,,,4,3,1,Approved & Adjusted,408.00,999.00,999.00,408.00,999.00,2025-04-01,107,urbanpets,JerHigh, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,4379,virbac VeggieDent Fresh - S,23091000,,,18,17,1,Approved & Adjusted,219.66,450.00,450.00,219.66,450.00,2025-10-30,236,urbanpets,Virbac, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,4380,virbac VeggieDent Fresh - M,23091000,,,2,3,-1,Approved & Adjusted,298.98,625.00,625.00,-298.98,-625.00,2025-06-30,236,urbanpets,Virbac, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,4381,virbac VeggieDent Fresh - L,23091000,,,0,45,-45,Approved & Adjusted,390.51,663.00,663.00,"-17,572.95","-29,835.00",2099-12-12,236,urbanpets,Virbac, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
528,2024-05-07,2024-05-08,7515,GN Calcium Milk Sticks 270Gms,23091000,,,0,3,-3,Approved & Adjusted,136.00,325.00,325.00,-408.00,-975.00,2025-12-30,93,urbanpets,Gnawlers, ,,GoSure,.,UNIT,.,DISTRIBUTION CENTER,225,URBANPETS SERVICES PRIVATE LIMITED,Gujarat
