"Purchase Order Detail 
 DATE : from 01-04-2024 14-09-2026 ; Stock Class : Trade , Location : All Location ; 
"
"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN"
BRANDS,DEPARTMENT,CATEGORY,Branch ID,Branch Name,Branch prefix,PO date,Till sequence,Po no,S.no,Supplier Name,Address1,Address2,Item name,Order Qty,Free Qty,Billed qty.,Cancelled Qty,Basic cost,Net cost,Net margin %,Selling,MRP,Tax,Tax amount,Discount %,Disc. Amount,Cash disc. Amount,Freight,Order amount,Status,Supplier shipping name,Pending Qty,Addl. Tax %,Alias Name,Addl. Tax amount,Dual Service Ratio,Dual Vat Ratio,Service goods value,Dual Service Tax%,Dual Service Amt,Tax Goods Value,Addl. Edu cess %,Addl. Edu cess amount,Edu cess %,Edu cess amount,Excise duty %,Excise duty amount,Conversion unit,Customer ship code,GST Cess Amt,GST Cess Perc,CGST TaxAmt,CGST Perc,Customer ship name,GST TaxAmt,GST Perc,IGST TaxAmt,IGST Perc,SGST TaxAmt,SGST Perc,Expiry Status,Business Type,State,Short name
Dogaholic ,"Treats, Biscuits & Chews ",Treats  ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,5,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Chicken Bacon Stick BBQ,6,0,0,0,185.86,219.32,0,435.00,435.00,0,0.00,0,0.00,0.00,0.00,"1,315.89",Pending,,6,0,,0.00,0,0,0.00,0,0.00,"1,115.16",0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,200.73,18.00,200.73,18.00,0.00,0.00,Expired,BRANCH,Gujarat,Chick
Dogaholic ,"Treats, Biscuits & Chews ",Treats  ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,6,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Chicken Bacon(Barbecue Flav),6,0,0,0,202.75,239.25,0,435.00,435.00,0,0.00,0,0.00,0.00,0.00,"1,435.47",Pending,,6,0,,0.00,0,0,0.00,0,0.00,"1,216.50",0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,218.97,18.00,218.97,18.00,0.00,0.00,Expired,BRANCH,Gujarat,Chick
Dogaholic ,"Treats, Biscuits & Chews ",Treats  ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,7,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Chicken Bacon(Smoked Flav),6,0,0,0,202.75,239.25,0,435.00,435.00,0,0.00,0,0.00,0.00,0.00,"1,435.47",Pending,,6,0,,0.00,0,0,0.00,0,0.00,"1,216.50",0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,218.97,18.00,218.97,18.00,0.00,0.00,Expired,BRANCH,Gujarat,Chick
Kittos ,Cat Food,Treats  ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,19,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Kittos Sunfish and Chicken Twirls Cat Treat 35 gm,12,0,0,0,67.58,79.74,0,145.00,145.00,0,0.00,0,0.00,0.00,0.00,956.93,Pending,,12,0,,0.00,0,0,0.00,0,0.00,810.96,0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,145.97,18.00,145.97,18.00,0.00,0.00,Expired,BRANCH,Gujarat,Kitto
N-Bone,"Treats, Biscuits & Chews ",Treats  ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,13,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,N-bone Puppy Teething Ring Pumpkin Flavour,6,0,0,0,139.36,164.45,0,299.00,299.00,0,0.00,0,0.00,0.00,0.00,986.67,Pending,,6,0,,0.00,0,0,0.00,0,0.00,836.16,0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,150.51,18.00,150.51,18.00,0.00,0.00,Expired,BRANCH,Gujarat,N-bon
N-Bone,Toys,Toys,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,12,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,N-Bone Puppy Teething Ring Chicken Flavour,6,0,0,0,139.36,164.45,0,299.00,299.00,0,0.00,0,0.00,0.00,0.00,986.67,Pending,,6,0,,0.00,0,0,0.00,0,0.00,836.16,0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,150.51,18.00,150.51,18.00,0.00,0.00,Expired,BRANCH,Gujarat,N-Bon
Rena,Cat Food,Treats  ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,18,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Kitty Treats Chicken With Scallop Flavour 30gm,6,0,0,0,106.39,125.54,0,249.00,249.00,0,0.00,0,0.00,0.00,0.00,753.24,Pending,,6,0,,0.00,0,0,0.00,0,0.00,638.34,0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,114.90,18.00,114.90,18.00,0.00,0.00,Expired,BRANCH,Gujarat,
Rena,"Treats, Biscuits & Chews ",Treats  ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,8,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Bow Jerky Chicken 200gm,6,0,0,0,160.81,189.76,0,345.00,345.00,0,0.00,0,0.00,0.00,0.00,"1,138.53",Pending,,6,0,,0.00,0,0,0.00,0,0.00,964.86,0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,173.67,18.00,173.67,18.00,0.00,0.00,Expired,BRANCH,Gujarat,Bow J
Rena,"Treats, Biscuits & Chews ",Treats  ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,9,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Bow Jerky Milk 200gm,6,0,0,0,160.81,189.76,0,345.00,345.00,0,0.00,0,0.00,0.00,0.00,"1,138.53",Pending,,6,0,,0.00,0,0,0.00,0,0.00,964.86,0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,173.67,18.00,173.67,18.00,0.00,0.00,Expired,BRANCH,Gujarat,Bow J
Rena,"Treats, Biscuits & Chews ",Treats  ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,11,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Bow Jerky Liver 800GM,6,0,0,0,605.93,715.00,0,"1,300.00","1,300.00",0,0.00,0,0.00,0.00,0.00,"4,289.98",Pending,,6,0,,0.00,0,0,0.00,0,0.00,"3,635.58",0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,654.40,18.00,654.40,18.00,0.00,0.00,Expired,BRANCH,Gujarat,Bow J
Rena,"Treats, Biscuits & Chews ",Treats  ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,10,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Bow Jerky Milk 800GM,6,0,0,0,605.93,715.00,0,"1,300.00","1,300.00",0,0.00,0,0.00,0.00,0.00,"4,289.98",Pending,,6,0,,0.00,0,0,0.00,0,0.00,"3,635.58",0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,654.40,18.00,654.40,18.00,0.00,0.00,Expired,BRANCH,Gujarat,Bow J
Royal Canin,Dog Food,Dry Food ,225,URBANPETS SERVICES PRIVATE LIMITED,LN,2026-08-26,1,1,1,Jay Projects,"b-17 tulsi avenue, ne alpha hotel , b/h tulsi avenur ,ahmedabad",,Royal Canin Beagle Adult 3kg,2,0,0,2,"2,189.75","2,583.91",0,"3,190.00","3,190.00",0,0.00,0,0.00,0.00,0.00,"5,167.81",Cancelled,,0,0,,0.00,0,0,0.00,0,0.00,"4,379.50",0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,394.16,9.00,,788.31,18.00,0.00,0.00,394.16,9.00,Expired,DISTRIBUTION CENTER,Gujarat,Royal
Trixie,Hygiene,Diaper & Training Pads ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,21,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Pads For protective Pants 10Pcs-L-XL,16,0,0,0,91.67,96.25,0,175.00,175.00,0,0.00,0,0.00,0.00,0.00,"1,540.06",Pending,,16,0,,0.00,0,0,0.00,0,0.00,"1,466.72",0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,73.34,5.00,73.34,5.00,0.00,0.00,Expired,BRANCH,Gujarat,Pads 
Trixie,Hygiene,Diaper & Training Pads ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,22,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Pads for Protective Pants 10pcs  M,6,0,0,0,86.43,90.75,0,165.00,165.00,0,0.00,0,0.00,0.00,0.00,544.51,Pending,,6,0,,0.00,0,0,0.00,0,0.00,518.58,0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,25.93,5.00,25.93,5.00,0.00,0.00,Expired,BRANCH,Gujarat,Pads 
Trixie,Hygiene,Diaper & Training Pads ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,23,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Pads For Protective Pants 10pcs XS S S-M,6,0,0,0,60.24,63.25,0,115.00,115.00,0,0.00,0,0.00,0.00,0.00,379.51,Pending,,6,0,,0.00,0,0,0.00,0,0.00,361.44,0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,18.07,5.00,18.07,5.00,0.00,0.00,Expired,BRANCH,Gujarat,Pads 
Twistix,"Treats, Biscuits & Chews ",Treats  ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,14,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Twistix Peanut  and  Carob Large 156gm,6,0,0,0,254.03,299.76,0,545.00,545.00,0,0.00,0,0.00,0.00,0.00,"1,798.53",Pending,,6,0,,0.00,0,0,0.00,0,0.00,"1,524.18",0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,274.35,18.00,274.35,18.00,0.00,0.00,Expired,BRANCH,Gujarat,Twist
Twistix,"Treats, Biscuits & Chews ",Treats  ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,15,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Twistix Peanut  and  Carob Small 156gm,6,0,0,0,254.03,299.76,0,545.00,545.00,0,0.00,0,0.00,0.00,0.00,"1,798.53",Pending,,6,0,,0.00,0,0,0.00,0,0.00,"1,524.18",0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,274.35,18.00,274.35,18.00,0.00,0.00,Expired,BRANCH,Gujarat,Twist
Twistix,"Treats, Biscuits & Chews ",Treats  ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,16,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Twistix Pumpkin Large 156gm,6,0,0,0,188.35,222.25,0,449.00,449.00,0,0.00,0,0.00,0.00,0.00,"1,333.52",Pending,,6,0,,0.00,0,0,0.00,0,0.00,"1,130.10",0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,203.42,18.00,203.42,18.00,0.00,0.00,Expired,BRANCH,Gujarat,Twist
Twistix,"Treats, Biscuits & Chews ",Treats  ,32772,URBAN PETS / MOTERA,LN,2026-08-26,1,2,17,ABK Imports Pvt. Ltd,"Office no105, 1st Floor, Pune Trade Center, Gat no 2337/1, Opp. Mapple Hotel, Wagholi,",,Twistix Pumpkin Small 156gm,6,0,0,0,254.03,299.76,0,545.00,545.00,0,0.00,0,0.00,0.00,0.00,"1,798.53",Pending,,6,0,,0.00,0,0,0.00,0,0.00,"1,524.18",0,0.00,0,0.00,0,0.00,UNIT,0,0.00,0.00,0.00,0.00,,274.35,18.00,274.35,18.00,0.00,0.00,Expired,BRANCH,Gujarat,Twist
